Lunar IPS (LIPS) Version 1.03
Apply IPS Patch Log

Offset    Size    RLE    IPS_File_Range       IPS_File_Size
14B068     4F6    No     00074C69-00075163      4FB
14B55E      38    Yes    00075164-0007516B        8
14B596      42    No     0007516C-000751B2       47
14B5D8      20    Yes    000751B3-000751BA        8
14B5F8     359    No     000751BB-00075518      35E
14B951      17    Yes    00075519-00075520        8
14B968      35    No     00075521-0007555A       3A
14B99D      13    Yes    0007555B-00075562        8
14B9B0     4D7    No     00075563-00075A3E      4DC
14BE87      15    Yes    00075A3F-00075A46        8
14BE9C     15C    No     00075A47-00075BA7      161
14BFF8      18    Yes    00075BA8-00075BAF        8
14C010     19F    No     00075BB0-00075D53      1A4
14C1AF      11    Yes    00075D54-00075D5B        8
14C1C0      78    No     00075D5C-00075DD8       7D
14C238      18    Yes    00075DD9-00075DE0        8
14C250      87    No     00075DE1-00075E6C       8C
14C2D7      15    Yes    00075E6D-00075E74        8
14C2EC     33D    No     00075E75-000761B6      342
14C629      17    Yes    000761B7-000761BE        8
14C640      78    No     000761BF-0007623B       7D
14C6B8      18    Yes    0007623C-00076243        8
14C6D0      83    No     00076244-000762CB       88
14C753      19    Yes    000762CC-000762D3        8
14C76C     8F3    No     000762D4-00076BCB      8F8
14D05F       F    Yes    00076BCC-00076BD3        8
14D06E      32    No     00076BD4-00076C0A       37
14D0A0       E    Yes    00076C0B-00076C12        8
14D0AE      56    No     00076C13-00076C6D       5B
14D104      1C    Yes    00076C6E-00076C75        8
14D120     3BE    No     00076C76-00077038      3C3
14D4DE      26    Yes    00077039-00077040        8
14D504      84    No     00077041-000770C9       89
14D588       E    Yes    000770CA-000770D1        8
14D596       1    No     000770D2-000770D7        6
14D597      15    Yes    000770D8-000770DF        8
14D5AC     36F    No     000770E0-00077453      374
14D91B      15    Yes    00077454-0007745B        8
14D930       1    No     0007745C-00077461        6
14D931      31    Yes    00077462-00077469        8
14D962     50E    No     0007746A-0007797C      513
14DE70      30    Yes    0007797D-00077984        8
14DEA0      A8    No     00077985-00077A31       AD
14DF48      18    Yes    00077A32-00077A39        8
14DF60     360    No     00077A3A-00077D9E      365
14E2C0       E    Yes    00077D9F-00077DA6        8
14E2CE      3A    No     00077DA7-00077DE5       3F
14E308       F    Yes    00077DE6-00077DED        8
14E317      CF    No     00077DEE-00077EC1       D4
14E3E6      12    Yes    00077EC2-00077EC9        8
14E3F8     214    No     00077ECA-000780E2      219
14E60C      14    Yes    000780E3-000780EA        8
14E620      A3    No     000780EB-00078192       A8
14E6C3      10    Yes    00078193-0007819A        8
14E6D3       9    No     0007819B-000781A8        E
14E6DC      4E    Yes    000781A9-000781B0        8
14E72A      5E    No     000781B1-00078213       63
14E788      3A    Yes    00078214-0007821B        8
14E7C2      86    No     0007821C-000782A6       8B
14E848      20    Yes    000782A7-000782AE        8
14E868      9B    No     000782AF-0007834E       A0
14E903      1D    Yes    0007834F-00078356        8
14E920     179    No     00078357-000784D4      17E
14EA99      1F    Yes    000784D5-000784DC        8
14EAB8       5    No     000784DD-000784E6        A
14EABD      13    Yes    000784E7-000784EE        8
14EAD0      85    No     000784EF-00078578       8A
14EB55      19    Yes    00078579-00078580        8
14EB6E      9A    No     00078581-0007861F       9F
14EC08      18    Yes    00078620-00078627        8
14EC20     3BE    No     00078628-000789EA      3C3
14EFDE      22    Yes    000789EB-000789F2        8
14F000     3F1    No     000789F3-00078DE8      3F6
14F3F1       F    Yes    00078DE9-00078DF0        8
14F400       7    No     00078DF1-00078DFC        C
14F407      11    Yes    00078DFD-00078E04        8
14F418       7    No     00078E05-00078E10        C
14F41F      11    Yes    00078E11-00078E18        8
14F430      1B    No     00078E19-00078E38       20
14F44B      39    Yes    00078E39-00078E40        8
14F484      9C    No     00078E41-00078EE1       A1
14F520      18    Yes    00078EE2-00078EE9        8
14F538     2F1    No     00078EEA-000791DF      2F6
14F829       F    Yes    000791E0-000791E7        8
14F838      A1    No     000791E8-0007928D       A6
14F8D9      2B    Yes    0007928E-00079295        8
14F904      87    No     00079296-00079321       8C
14F98B      1F    Yes    00079322-00079329        8
14F9AA      9E    No     0007932A-000793CC       A3
14FA48       E    Yes    000793CD-000793D4        8
14FA56     21A    No     000793D5-000795F3      21F
14FC70      18    Yes    000795F4-000795FB        8
14FC88      29    No     000795FC-00079629       2E
14FCB1      1F    Yes    0007962A-00079631        8
14FCD0      5F    No     00079632-00079695       64
14FD2F      37    Yes    00079696-0007969D        8
14FD66     385    No     0007969E-00079A27      38A
1500EB      35    Yes    00079A28-00079A2F        8
150120      49    No     00079A30-00079A7D       4E
150169      77    Yes    00079A7E-00079A85        8
1501E0      20    Yes    00079A86-00079A8D        8
150200     288    No     00079A8E-00079D1A      28D
150488      18    Yes    00079D1B-00079D22        8
1504A0     108    No     00079D23-00079E2F      10D
1505A8      1A    Yes    00079E30-00079E37        8
1505C2     23E    No     00079E38-0007A07A      243
150800      18    Yes    0007A07B-0007A082        8
150818      19    No     0007A083-0007A0A0       1E
150831      17    Yes    0007A0A1-0007A0A8        8
150848     291    No     0007A0A9-0007A33E      296
150AD9      29    Yes    0007A33F-0007A346        8
150B02     166    No     0007A347-0007A4B1      16B
150C68      1A    Yes    0007A4B2-0007A4B9        8
150C82      45    No     0007A4BA-0007A503       4A
150CC7      19    Yes    0007A504-0007A50B        8
150CE0       9    No     0007A50C-0007A519        E
150CE9       F    Yes    0007A51A-0007A521        8
150CF8      2F    No     0007A522-0007A555       34
150D27      19    Yes    0007A556-0007A55D        8
150D40     225    No     0007A55E-0007A787      22A
150F65      25    Yes    0007A788-0007A78F        8
150F8A     1CD    No     0007A790-0007A961      1D2
151157      21    Yes    0007A962-0007A969        8
151178      8E    No     0007A96A-0007A9FC       93
151206      1A    Yes    0007A9FD-0007AA04        8
151220     1DF    No     0007AA05-0007ABE8      1E4
1513FF       F    Yes    0007ABE9-0007ABF0        8
15140E     1E6    No     0007ABF1-0007ADDB      1EB
1515F4      1C    Yes    0007ADDC-0007ADE3        8
151610       3    No     0007ADE4-0007ADEB        8
151613      2F    Yes    0007ADEC-0007ADF3        8
151642      76    No     0007ADF4-0007AE6E       7B
1516B8      18    Yes    0007AE6F-0007AE76        8
1516D0     468    No     0007AE77-0007B2E3      46D
151B38       E    Yes    0007B2E4-0007B2EB        8
151B46     1B6    No     0007B2EC-0007B4A6      1BB
151CFC      12    Yes    0007B4A7-0007B4AE        8
151D0E       1    No     0007B4AF-0007B4B4        6
151D0F      11    Yes    0007B4B5-0007B4BC        8
151D20      58    No     0007B4BD-0007B519       5D
151D78       F    Yes    0007B51A-0007B521        8
151D87     113    No     0007B522-0007B639      118
151E9A       E    Yes    0007B63A-0007B641        8
151EA8      66    No     0007B642-0007B6AC       6B
151F0E      32    Yes    0007B6AD-0007B6B4        8
151F40     169    No     0007B6B5-0007B822      16E
1520A9      17    Yes    0007B823-0007B82A        8
1520C0     309    No     0007B82B-0007BB38      30E
1523C9       F    Yes    0007BB39-0007BB40        8
1523D8      A8    No     0007BB41-0007BBED       AD
152480      18    Yes    0007BBEE-0007BBF5        8
152498       3    No     0007BBF6-0007BBFD        8
15249B      15    Yes    0007BBFE-0007BC05        8
1524B0      99    No     0007BC06-0007BCA3       9E
152549       F    Yes    0007BCA4-0007BCAB        8
152558      93    No     0007BCAC-0007BD43       98
1525EB      2D    Yes    0007BD44-0007BD4B        8
152618      AD    No     0007BD4C-0007BDFD       B2
1526C5      13    Yes    0007BDFE-0007BE05        8
1526D8      9D    No     0007BE06-0007BEA7       A2
152775      23    Yes    0007BEA8-0007BEAF        8
152798      9F    No     0007BEB0-0007BF53       A4
152837      21    Yes    0007BF54-0007BF5B        8
152858     2E1    No     0007BF5C-0007C241      2E6
152B39      2B    Yes    0007C242-0007C249        8
152B64      6C    No     0007C24A-0007C2BA       71
152BD0      48    Yes    0007C2BB-0007C2C2        8
152C18      A0    No     0007C2C3-0007C367       A5
152CB8       E    Yes    0007C368-0007C36F        8
152CC6       1    No     0007C370-0007C375        6
152CC7      11    Yes    0007C376-0007C37D        8
152CD8      91    No     0007C37E-0007C413       96
152D69      23    Yes    0007C414-0007C41B        8
152D8C     389    No     0007C41C-0007C7A9      38E
153115      13    Yes    0007C7AA-0007C7B1        8
153128       3    No     0007C7B2-0007C7B9        8
15312B      1E    Yes    0007C7BA-0007C7C1        8
153149     5F3    No     0007C7C2-0007CDB9      5F8
15373C      26    Yes    0007CDBA-0007CDC1        8
153762       6    No     0007CDC2-0007CDCC        B
153768       E    Yes    0007CDCD-0007CDD4        8
153776       A    No     0007CDD5-0007CDE3        F
153780       E    Yes    0007CDE4-0007CDEB        8
15378E     39C    No     0007CDEC-0007D18C      3A1
153B2A      12    Yes    0007D18D-0007D194        8
153B3C      35    No     0007D195-0007D1CE       3A
153B71      1F    Yes    0007D1CF-0007D1D6        8
153B90      37    No     0007D1D7-0007D212       3C
153BC7      11    Yes    0007D213-0007D21A        8
153BD8      28    No     0007D21B-0007D247       2D
153C00       E    Yes    0007D248-0007D24F        8
153C0E       A    No     0007D250-0007D25E        F
153C18      12    Yes    0007D25F-0007D266        8
153C2A      56    No     0007D267-0007D2C1       5B
153C80      18    Yes    0007D2C2-0007D2C9        8
153C98       3    No     0007D2CA-0007D2D1        8
153C9B      16    Yes    0007D2D2-0007D2D9        8
153CB1     133    No     0007D2DA-0007D411      138
153DE4      1C    Yes    0007D412-0007D419        8
153E00      A8    No     0007D41A-0007D4C6       AD
153EA8      18    Yes    0007D4C7-0007D4CE        8
153EC0       3    No     0007D4CF-0007D4D6        8
153EC3      15    Yes    0007D4D7-0007D4DE        8
153ED8      9F    No     0007D4DF-0007D582       A4
153F77      21    Yes    0007D583-0007D58A        8
153F98      A4    No     0007D58B-0007D633       A9
15403C      1C    Yes    0007D634-0007D63B        8
154058      87    No     0007D63C-0007D6C7       8C
1540DF      11    Yes    0007D6C8-0007D6CF        8
1540F0     178    No     0007D6D0-0007D84C      17D
154268      18    Yes    0007D84D-0007D854        8
154280      A3    No     0007D855-0007D8FC       A8
154323      20    Yes    0007D8FD-0007D904        8
154343      15    No     0007D905-0007D91E       1A
154358      18    Yes    0007D91F-0007D926        8
154370     5CD    No     0007D927-0007DEF8      5D2
15493D      35    Yes    0007DEF9-0007DF00        8
154972      74    No     0007DF01-0007DF79       79
1549E6      3A    Yes    0007DF7A-0007DF81        8
154A20      A0    No     0007DF82-0007E026       A5
154AC0      18    Yes    0007E027-0007E02E        8
154AD8       C    Yes    0007E02F-0007E036        8
154AE4      9A    No     0007E037-0007E0D5       9F
154B7E      1A    Yes    0007E0D6-0007E0DD        8
154B98      90    No     0007E0DE-0007E172       95
154C28      1C    Yes    0007E173-0007E17A        8
154C44      BC    No     0007E17B-0007E23B       C1
154D00       E    Yes    0007E23C-0007E243        8
154D0E     231    No     0007E244-0007E479      236
154F3F      1B    Yes    0007E47A-0007E481        8
154F5A      F1    No     0007E482-0007E577       F6
15504B      15    Yes    0007E578-0007E57F        8
155060     1E5    No     0007E580-0007E769      1EA
155245      13    Yes    0007E76A-0007E771        8
155258      D9    No     0007E772-0007E84F       DE
155331      17    Yes    0007E850-0007E857        8
